Price,Adj Close,Close,High,Low,Open,Volume,company_name,ticker,MA for 10 days,MA for 20 days,MA for 50 days
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,,,,,
Date,,,,,,,,,,,
2023-12-11,133.904052734375,134.6999969482422,134.7899932861328,132.88999938964844,133.82000732421875,24502900,Google,GOOG,133.8543487548828,135.21724853515624,134.15436645507813
2023-12-12,132.85032653808594,133.63999938964844,134.5399932861328,132.8300018310547,133.27000427246094,26584000,Google,GOOG,133.35929260253906,135.21724853515624,134.12394744873046
2023-12-13,133.17835998535156,133.97000122070312,134.77999877929688,132.9499969482422,134.5449981689453,25414500,Google,GOOG,133.11772918701172,135.1446792602539,134.13726837158202
2023-12-14,132.4129180908203,133.1999969482422,135.03500366210938,131.05999755859375,134.77000427246094,29619100,Google,GOOG,133.04615478515626,134.98661880493165,134.07623107910158
2023-12-15,133.04913330078125,133.83999633789062,134.8300018310547,132.6300048828125,132.9199981689453,58594000,Google,GOOG,133.09784545898438,134.74505462646485,134.0334848022461
2023-12-18,136.3793487548828,137.19000244140625,138.3800048828125,133.77000427246094,133.86000061035156,25699800,Google,GOOG,133.74996948242188,134.75748138427736,134.00286712646485
2023-12-19,137.2839813232422,138.10000610351562,138.77000427246094,137.4499969482422,138.0,20661000,Google,GOOG,134.31759643554688,134.76642913818358,133.97503295898437
2023-12-20,138.83473205566406,139.66000366210938,143.0780029296875,139.41000366210938,140.3300018310547,33507300,Google,GOOG,135.13573455810547,134.81812133789063,133.98417846679686
2023-12-21,140.9621124267578,141.8000030517578,142.02999877929688,140.47300720214844,140.77000427246094,18101500,Google,GOOG,135.46875610351563,134.90659561157227,133.9861669921875
2023-12-22,141.8766632080078,142.72000122070312,143.25,142.05499267578125,142.1300048828125,18513500,Google,GOOG,136.0731628417969,135.13026580810546,134.03447998046875
2023-12-26,141.97607421875,142.82000732421875,143.94500732421875,142.5,142.97999572753906,11170100,Google,GOOG,136.88036499023437,135.3673568725586,134.11877899169923
2023-12-27,140.604248046875,141.44000244140625,143.32000732421875,141.05099487304688,142.8300018310547,17288400,Google,GOOG,137.65575714111327,135.50752487182618,134.13766693115235
2023-12-28,140.44517517089844,141.27999877929688,142.27000427246094,140.8280029296875,141.85000610351562,12192500,Google,GOOG,138.38243865966797,135.75008392333984,134.1434326171875
